Year,Distance,Engine_capacity(cm3),Age,km_year
1993,123456.0,1998.0,29,4257.103448275862
2004,240000.0,3000.0,18,13333.333333333334
2016,202284.0,1422.0,6,33714.0
2016,158000.0,1500.0,6,26333.33333333333
2008,287000.0,2500.0,14,20500.0
2014,108000.0,1989.0,8,13500.0
2008,230000.0,2000.0,14,16428.571428571428
2009,160000.0,1400.0,13,12307.692307692309
2013,125000.0,2500.0,9,13888.888888888889
2016,215000.0,2143.0,6,35833.333333333336
2007,280000.0,2200.0,15,18666.666666666668
2015,146000.0,1798.0,7,20857.14285714286
2014,185000.0,1595.0,8,23125.0
2005,26000.0,1500.0,17,1529.4117647058824
2009,286000.0,1500.0,13,22000.0
2017,20000.0,2000.0,5,4000.0
2010,86000.0,1200.0,12,7166.666666666667
2007,172300.0,1400.0,15,11486.666666666666
2009,52000.0,1600.0,13,4000.0
2017,87000.0,1498.0,5,17400.0
2009,109000.0,3000.0,13,8384.615384615385
2013,152550.0,2200.0,9,16950.0
1994,450000.0,1500.0,28,16071.42857142857
2003,300000.0,2200.0,19,15789.473684210529
2011,148000.0,1400.0,11,13454.545454545454
1981,100000.0,2800.0,41,2439.0243902439024
1980,94000.0,1500.0,42,2238.095238095238
2012,120000.0,1400.0,10,12000.0
2013,193000.0,2000.0,9,21444.444444444445
2004,212000.0,1600.0,18,11777.777777777776
1987,280000.0,1600.0,35,8000.0
2009,220000.0,1995.0,13,16923.076923076922
2002,318000.0,3996.0,20,15900.0
2004,295000.0,1800.0,18,16388.88888888889
2012,142000.0,2000.0,10,14200.0
2006,210000.0,1590.0,16,13125.0
2010,164500.0,1500.0,12,13708.333333333334
2017,93000.0,1800.0,5,18600.0
2006,200000.0,2400.0,16,12500.0
2007,301000.0,1300.0,15,20066.666666666668
2003,240000.0,1800.0,19,12631.578947368422
2006,189000.0,2000.0,16,11812.5
2005,304000.0,1400.0,17,17882.352941176472
2002,250000.0,2500.0,20,12500.0
2010,191777.0,1461.0,12,15981.416666666666
2012,142000.0,1197.0,10,14200.0
1999,342157.0,2800.0,23,14876.391304347826
1999,11111.0,1600.0,23,483.0869565217391
2009,217000.0,1400.0,13,16692.30769230769
2015,122000.0,1998.0,7,17428.571428571428
2013,178000.0,1500.0,9,19777.777777777777
1995,293000.0,3500.0,27,10851.851851851852
2010,202000.0,1400.0,12,16833.333333333332
2012,140000.0,2893.0,10,14000.0
2008,203900.0,1396.0,14,14564.285714285714
2007,222222.0,1313.0,15,14814.8
2013,61377.0,1200.0,9,6819.666666666667
2004,28000.0,200.0,18,1555.5555555555557
2012,156000.0,2000.0,10,15600.0
2010,113000.0,1600.0,12,9416.666666666666
2010,223000.0,1200.0,12,18583.33333333333
2012,204000.0,1500.0,10,20400.0
2005,23600.0,3000.0,17,1388.235294117647
2016,124000.0,2494.0,6,20666.666666666668
2007,233147.0,1400.0,15,15543.133333333331
2005,5000.0,1600.0,17,294.11764705882354
1996,196000.0,2000.0,26,7538.461538461538
2007,132000.0,1900.0,15,8800.0
2013,291198.0,2199.0,9,32355.33333333333
2007,174000.0,1400.0,15,11600.0
2010,195000.0,2000.0,12,16250.0
2013,220000.0,1500.0,9,24444.444444444445
2020,30000.0,1600.0,2,15000.0
2015,93000.0,1500.0,7,13285.714285714286
2017,150905.0,1500.0,5,30181.0
2009,147000.0,1500.0,13,11307.692307692309
2012,150000.0,2000.0,10,15000.0
1994,257000.0,1400.0,28,9178.57142857143
1998,240770.0,1984.0,24,10032.083333333334
2012,229000.0,2200.0,10,22900.0
1993,293000.0,200.0,29,10103.448275862069
2003,28600.0,2000.0,19,1505.2631578947369
2010,204000.0,2200.0,12,17000.0
2006,180000.0,300.0,16,11250.0
2008,225000.0,2000.0,14,16071.42857142857
2003,178206.0,1800.0,19,9379.263157894737
2001,234001.0,1800.0,21,11142.90476190476
2013,190000.0,1600.0,9,21111.11111111111
2009,170000.0,1400.0,13,13076.923076923076
2003,333333.0,1998.0,19,17543.842105263157
2017,20000.0,1400.0,5,4000.0
2007,123000.0,1500.0,15,8200.0
2006,230000.0,1500.0,16,14375.0
2012,191122.0,1600.0,10,19112.2
2013,138000.0,2000.0,9,15333.333333333334
2016,180000.0,1800.0,6,30000.0
2007,220000.0,1400.0,15,14666.666666666666
2007,185000.0,1400.0,15,12333.333333333334
2017,37000.0,1600.0,5,7400.0
2015,180000.0,2000.0,7,25714.285714285717
2007,123000.0,1400.0,15,8200.0
2014,89000.0,3000.0,8,11125.0
2000,230000.0,1500.0,22,10454.545454545454
2004,300000.0,2200.0,18,16666.666666666668
2016,140000.0,1789.0,6,23333.33333333333
2010,89000.0,1200.0,12,7416.666666666667
2008,140038.0,1000.0,14,10002.714285714286
2011,18700.0,1200.0,11,1700.0
2013,140000.0,1400.0,9,15555.555555555557
2006,210000.0,2000.0,16,13125.0
2019,98000.0,1500.0,3,32666.666666666668
2012,157000.0,1500.0,10,15700.0
2011,188000.0,1200.0,11,17090.909090909092
2003,190000.0,2000.0,19,10000.0
2015,110300.0,1500.0,7,15757.142857142857
2013,12990.0,2400.0,9,1443.3333333333333
2016,151000.0,1500.0,6,25166.666666666668
2016,173000.0,1600.0,6,28833.33333333333
2014,94158.0,1999.0,8,11769.75
2016,134700.0,1600.0,6,22450.0
2017,105000.0,2000.0,5,21000.0
2006,123000.0,2200.0,16,7687.5
2018,48000.0,2000.0,4,12000.0
2015,139898.0,1400.0,7,19985.42857142857
2015,150000.0,1995.0,7,21428.571428571428
2018,70000.0,1500.0,4,17500.0
2012,210000.0,1400.0,10,21000.0
2007,155000.0,2000.0,15,10333.333333333334
2004,240000.0,1500.0,18,13333.333333333334
2008,75000.0,1400.0,14,5357.142857142857
1995,327000.0,1799.0,27,12111.111111111111
1990,270000.0,1800.0,32,8437.5
2004,248000.0,2700.0,18,13777.777777777776
2002,338000.0,1800.0,20,16900.0
2008,139000.0,4800.0,14,9928.57142857143
2014,111898.0,2000.0,8,13987.25
2014,95000.0,2500.0,8,11875.0
1998,298800.0,1400.0,24,12450.0
2015,180689.0,2000.0,7,25812.714285714286
2014,123000.0,1400.0,8,15375.0
2006,220000.0,2000.0,16,13750.0
2008,260000.0,2000.0,14,18571.42857142857
2018,95000.0,900.0,4,23750.0
2008,217768.0,2567.0,14,15554.857142857143
2016,176500.0,1461.0,6,29416.666666666668
2014,92000.0,2000.0,8,11500.0
2010,114000.0,1600.0,12,9500.0
2016,180000.0,2000.0,6,30000.0
2005,180000.0,2000.0,17,10588.235294117649
2012,178700.0,1398.0,10,17870.0
2011,161000.0,2000.0,11,14636.363636363636
2014,170000.0,1364.0,8,21250.0
2004,206000.0,1800.0,18,11444.444444444443
2018,65000.0,4400.0,4,16250.0
2011,167000.0,1200.0,11,15181.818181818182
2006,159362.0,1400.0,16,9960.125
2016,74000.0,3500.0,6,12333.333333333334
2015,177000.0,1500.0,7,25285.714285714286
2009,234555.0,1400.0,13,18042.69230769231
2004,370000.0,1600.0,18,20555.555555555555
2012,275000.0,2000.0,10,27500.0
2013,84000.0,2000.0,9,9333.333333333334
2009,223000.0,2000.0,13,17153.846153846152
2011,164367.0,1199.0,11,14942.454545454546
2003,112222.0,200.0,19,5906.421052631579
2012,111111.0,2000.0,10,11111.1
1996,300000.0,2000.0,26,11538.46153846154
2013,189000.0,1800.0,9,21000.0
2015,190000.0,2200.0,7,27142.85714285714
2006,320000.0,3000.0,16,20000.0
2012,188000.0,1200.0,10,18800.0
2006,200000.0,1600.0,16,12500.0
2015,153000.0,1700.0,7,21857.14285714286
2008,195500.0,1422.0,14,13964.285714285714
2015,220000.0,2400.0,7,31428.571428571428
2012,126367.0,1800.0,10,12636.7
2010,191500.0,1400.0,12,15958.333333333334
2013,179000.0,1400.0,9,19888.88888888889
2015,25000.0,1600.0,7,3571.428571428572
2009,178000.0,1400.0,13,13692.307692307691
2010,175000.0,1500.0,12,14583.333333333334
2013,131000.0,1400.0,9,14555.555555555557
2012,96000.0,1500.0,10,9600.0
2007,215631.0,1500.0,15,14375.4
2011,141000.0,1400.0,11,12818.181818181818
2017,89000.0,898.0,5,17800.0
2006,400000.0,2000.0,16,25000.0
2011,126000.0,2200.0,11,11454.545454545454
2001,300000.0,2500.0,21,14285.714285714286
1971,288123.0,2700.0,51,5649.470588235294
2006,231000.0,1400.0,16,14437.5
2010,167000.0,3000.0,12,13916.666666666666
2011,160000.0,2000.0,11,14545.454545454546
1992,68000.0,2445.0,30,2266.6666666666665
2005,220000.0,1598.0,17,12941.176470588236
2012,207885.0,1800.0,10,20788.5
2014,24777.0,1500.0,8,3097.125
2011,106400.0,1400.0,11,9672.727272727272
2015,94000.0,2000.0,7,13428.57142857143
2008,285000.0,3000.0,14,20357.14285714286
2007,190008.0,1600.0,15,12667.2
2001,35000.0,1900.0,21,1666.6666666666667
2012,180000.0,1600.0,10,18000.0
2019,33214.0,2000.0,3,11071.333333333334
2008,320230.0,1500.0,14,22873.571428571428
1996,200000.0,1500.0,26,7692.307692307692
2007,190000.0,1400.0,15,12666.666666666666
2019,4000.0,1498.0,3,1333.3333333333333
2013,120000.0,2200.0,9,13333.333333333334
2017,126000.0,1969.0,5,25200.0
2006,222025.0,2200.0,16,13876.5625
2017,120000.0,1500.0,5,24000.0
2011,190000.0,1600.0,11,17272.727272727272
2013,165000.0,1500.0,9,18333.33333333333
2016,96900.0,1500.0,6,16150.0
2004,235000.0,2500.0,18,13055.555555555557
1999,217000.0,1400.0,23,9434.782608695652
1996,280000.0,1781.0,26,10769.23076923077
2007,122000.0,1396.0,15,8133.333333333333
2001,206020.0,2000.0,21,9810.47619047619
2006,223000.0,2000.0,16,13937.5
2011,111270.0,1800.0,11,10115.454545454546
2016,226000.0,2000.0,6,37666.66666666666
2015,40000.0,1500.0,7,5714.285714285715
2007,192000.0,2500.0,15,12800.0
1997,278000.0,1500.0,25,11120.0
2015,160000.0,2000.0,7,22857.14285714286
1998,239000.0,1900.0,24,9958.333333333334
2016,160000.0,1500.0,6,26666.666666666668
1984,45000.0,2445.0,38,1184.2105263157894
2006,243666.0,1600.0,16,15229.125
2013,289000.0,2500.0,9,32111.11111111111
2006,220000.0,1900.0,16,13750.0
2015,110000.0,1500.0,7,15714.285714285714
2015,161000.0,1500.0,7,23000.0
2018,68000.0,3000.0,4,17000.0
2004,243000.0,200.0,18,13500.0
2008,99000.0,3500.0,14,7071.428571428572
2011,102000.0,1600.0,11,9272.727272727272
2008,145000.0,1600.0,14,10357.142857142857
2012,87000.0,2200.0,10,8700.0
2013,130884.0,1200.0,9,14542.666666666666
2006,323000.0,2200.0,16,20187.5
2013,180000.0,899.0,9,20000.0
2016,50000.0,1950.0,6,8333.333333333334
2010,178000.0,2200.0,12,14833.333333333334
2013,190000.0,1400.0,9,21111.11111111111
2014,149000.0,2000.0,8,18625.0
1998,300000.0,1589.0,24,12500.0
2018,33000.0,1800.0,4,8250.0
2005,384000.0,2000.0,17,22588.235294117647
1993,321000.0,200.0,29,11068.96551724138
2015,87000.0,2500.0,7,12428.57142857143
2011,163000.0,1400.0,11,14818.181818181818
2016,141300.0,1500.0,6,23550.0
2005,260500.0,3000.0,17,15323.529411764706
2011,185000.0,1400.0,11,16818.18181818182
2005,273000.0,2000.0,17,16058.823529411764
2011,210000.0,1300.0,11,19090.90909090909
2009,204000.0,1300.0,13,15692.307692307691
1984,86253.0,1450.0,38,2269.815789473684
2004,204000.0,1500.0,18,11333.333333333334
2012,180000.0,1300.0,10,18000.0
2010,176000.0,1200.0,12,14666.666666666666
2010,264000.0,2000.0,12,22000.0
2012,223000.0,1500.0,10,22300.0
1999,217966.0,1700.0,23,9476.782608695652
2007,230000.0,1995.0,15,15333.333333333334
2002,10000.0,200.0,20,500.0
2013,170000.0,1200.0,9,18888.88888888889
2003,330000.0,2000.0,19,17368.42105263158
2001,220000.0,1900.0,21,10476.190476190475
1994,300000.0,1600.0,28,10714.285714285714
2011,244000.0,1600.0,11,22181.81818181818
2003,230000.0,1800.0,19,12105.263157894737
1996,219000.0,1800.0,26,8423.076923076924
2013,175000.0,2143.0,9,19444.444444444445
2012,182315.0,1500.0,10,18231.5
2019,35000.0,2900.0,3,11666.666666666666
2009,195000.0,2400.0,13,15000.0
2012,148304.0,2000.0,10,14830.4
2015,123000.0,2500.0,7,17571.428571428572
2019,15000.0,1998.0,3,5000.0
2008,158000.0,3000.0,14,11285.714285714286
2017,118000.0,1500.0,5,23600.0
2014,149000.0,2199.0,8,18625.0
2011,173251.0,1600.0,11,15750.09090909091
2016,192000.0,2000.0,6,32000.0
2006,347000.0,2200.0,16,21687.5
2016,178776.0,1600.0,6,29796.0
2004,230000.0,2700.0,18,12777.777777777776
2012,126000.0,2000.0,10,12600.0
2015,218000.0,2000.0,7,31142.85714285714
2018,10000.0,1598.0,4,2500.0
1988,155000.0,1300.0,34,4558.823529411765
2016,70000.0,1500.0,6,11666.666666666666
2007,443000.0,1600.0,15,29533.33333333333
2004,255073.0,2000.0,18,14170.722222222224
2018,55000.0,2000.0,4,13750.0
2011,169000.0,1200.0,11,15363.636363636364
2011,175000.0,1300.0,11,15909.09090909091
2012,85000.0,1600.0,10,8500.0
2011,186000.0,1500.0,11,16909.090909090908
2010,188500.0,1400.0,12,15708.333333333334
2006,148000.0,2000.0,16,9250.0
2000,280000.0,2700.0,22,12727.272727272728
2010,21000.0,2989.0,12,1750.0
2014,174000.0,2000.0,8,21750.0
2002,321000.0,2500.0,20,16050.0
2013,129000.0,1600.0,9,14333.333333333334
2001,295000.0,1900.0,21,14047.619047619048
1999,333000.0,2500.0,23,14478.260869565218
2020,9407.0,2499.0,2,4703.5
2014,92485.0,3000.0,8,11560.625
2001,340000.0,1900.0,21,16190.47619047619
2004,160000.0,1600.0,18,8888.888888888889
2015,220000.0,1500.0,7,31428.571428571428
2013,142000.0,3000.0,9,15777.777777777776
1998,268000.0,2000.0,24,11166.666666666666
2011,161000.0,2000.0,11,14636.363636363636
2017,123000.0,2000.0,5,24600.0
2004,200000.0,1600.0,18,11111.111111111111
2011,248000.0,1800.0,11,22545.454545454544
2013,217000.0,1300.0,9,24111.11111111111
2018,160000.0,1500.0,4,40000.0
2006,257583.0,1200.0,16,16098.9375
2013,140000.0,2000.0,9,15555.555555555557
1999,250000.0,1900.0,23,10869.565217391304
2017,136000.0,1500.0,5,27200.0
1994,382140.0,2000.0,28,13647.857142857143
2017,90347.0,2000.0,5,18069.4
2011,190000.0,1248.0,11,17272.727272727272
2011,195000.0,1500.0,11,17727.272727272728
2008,139800.0,1198.0,14,9985.714285714286
2011,197000.0,1800.0,11,17909.090909090908
2007,170371.0,1394.0,15,11358.066666666668
1997,450000.0,2800.0,25,18000.0
2005,303409.0,1400.0,17,17847.58823529412
2010,225000.0,1500.0,12,18750.0
2017,22500.0,1200.0,5,4500.0
2007,260000.0,2200.0,15,17333.333333333332
2010,185000.0,2000.0,12,15416.666666666666
2013,260000.0,1500.0,9,28888.88888888889
2005,168000.0,1600.0,17,9882.35294117647
2005,185000.0,1400.0,17,10882.35294117647
2005,203121.0,2000.0,17,11948.29411764706
1999,346166.0,1895.0,23,15050.695652173914
2017,115000.0,3000.0,5,23000.0
2017,83000.0,1498.0,5,16600.0
2011,214649.0,1200.0,11,19513.545454545456
2010,218000.0,1800.0,12,18166.666666666668
2016,110000.0,4500.0,6,18333.33333333333
1991,320000.0,1400.0,31,10322.58064516129
2010,63000.0,1400.0,12,5250.0
1991,505655.0,1991.0,31,16311.451612903224
2012,190000.0,1800.0,10,19000.0
2007,248000.0,1400.0,15,16533.333333333332
1995,300000.0,1400.0,27,11111.111111111111
2014,116000.0,2000.0,8,14500.0
2013,172690.0,2000.0,9,19187.777777777777
2011,162231.0,1364.0,11,14748.272727272728
2011,153090.0,1984.0,11,13917.272727272728
2015,180000.0,2000.0,7,25714.285714285717
2015,69662.0,2000.0,7,9951.714285714286
1994,400000.0,4200.0,28,14285.714285714286
2010,165000.0,2400.0,12,13750.0
2012,166000.0,1461.0,10,16600.0
2013,82000.0,2000.0,9,9111.111111111111
2005,4444.0,2500.0,17,261.4117647058824
2014,178788.0,1400.0,8,22348.5
2003,207000.0,1800.0,19,10894.736842105263
2006,270000.0,1400.0,16,16875.0
1992,400000.0,2000.0,30,13333.333333333334
2008,316900.0,2200.0,14,22635.714285714286
1995,422222.0,2000.0,27,15637.851851851852
1991,123559.0,1800.0,31,3985.7741935483873
2014,143000.0,2000.0,8,17875.0
2011,149000.0,1300.0,11,13545.454545454546
2012,194000.0,3000.0,10,19400.0
2011,192000.0,1300.0,11,17454.545454545456
2012,170000.0,2400.0,10,17000.0
2017,98844.0,2000.0,5,19768.8
2014,139000.0,3000.0,8,17375.0
2016,94385.0,1999.0,6,15730.833333333334
1996,216000.0,2500.0,26,8307.692307692309
1993,300000.0,2000.0,29,10344.827586206897
2010,221000.0,1206.0,12,18416.666666666668
2013,190088.0,1500.0,9,21120.88888888889
2012,231000.0,1800.0,10,23100.0
2016,150001.0,1500.0,6,25000.166666666668
2003,173823.0,1500.0,19,9148.578947368422
2013,175000.0,2000.0,9,19444.444444444445
2010,180000.0,1500.0,12,15000.0
1994,300000.0,1300.0,28,10714.285714285714
2007,290000.0,1900.0,15,19333.33333333333
2008,186706.0,1400.0,14,13336.142857142857
2012,148228.0,1200.0,10,14822.8
2010,240000.0,1461.0,12,20000.0
2012,54000.0,3000.0,10,5400.0
2005,293000.0,1500.0,17,17235.29411764706
2006,367000.0,1800.0,16,22937.5
2010,182000.0,2200.0,12,15166.666666666666
1987,290000.0,1800.0,35,8285.714285714286
2013,180282.0,2000.0,9,20031.33333333333
2006,110675.0,998.0,16,6917.1875
2001,180000.0,1600.0,21,8571.42857142857
2012,160000.0,1400.0,10,16000.0
2010,149800.0,1364.0,12,12483.333333333334
2006,220000.0,2700.0,16,13750.0
2010,188000.0,1461.0,12,15666.666666666666
2008,350000.0,3000.0,14,25000.0
2006,302000.0,2400.0,16,18875.0
2017,117000.0,2000.0,5,23400.0
2014,180570.0,1600.0,8,22571.25
2008,600000.0,1400.0,14,42857.142857142855
1994,250000.0,1200.0,28,8928.57142857143
2006,135000.0,2000.0,16,8437.5
2008,2600.0,1600.0,14,185.7142857142857
2008,178000.0,1600.0,14,12714.285714285714
2009,242000.0,3200.0,13,18615.384615384617
2013,160000.0,2200.0,9,17777.777777777777
2011,171000.0,1500.0,11,15545.454545454546
2018,132000.0,1500.0,4,33000.0
2016,52000.0,2000.0,6,8666.666666666666
2013,184000.0,1600.0,9,20444.444444444445
2008,280000.0,2200.0,14,20000.0
2004,168000.0,2700.0,18,9333.333333333334
2010,203500.0,2200.0,12,16958.333333333332
2000,165767.0,1900.0,22,7534.863636363636
2006,125000.0,1700.0,16,7812.5
2013,83500.0,1800.0,9,9277.777777777776
2015,62000.0,2000.0,7,8857.142857142857
2002,200000.0,1896.0,20,10000.0
2010,215000.0,2000.0,12,17916.666666666668
1996,302000.0,2000.0,26,11615.384615384615
2010,120000.0,300.0,12,10000.0
2005,238000.0,1400.0,17,14000.0
2009,226182.0,3000.0,13,17398.615384615383
2018,172000.0,1498.0,4,43000.0
2017,83632.0,1984.0,5,16726.4
2006,123456.0,1300.0,16,7716.0
2010,111111.0,1500.0,12,9259.25
2012,200000.0,1600.0,10,20000.0
2009,186000.0,220.0,13,14307.692307692309
2012,125800.0,1800.0,10,12580.0
2010,260000.0,1400.0,12,21666.666666666668
1999,230000.0,1800.0,23,10000.0
2018,55176.0,1995.0,4,13794.0
2011,188000.0,1300.0,11,17090.909090909092
2013,88000.0,2000.0,9,9777.777777777776
2006,300000.0,1396.0,16,18750.0
2001,165000.0,1900.0,21,7857.142857142857
2015,149500.0,1500.0,7,21357.14285714286
2017,16000.0,2000.0,5,3200.0
2000,300000.0,2000.0,22,13636.363636363636
2004,268442.0,1900.0,18,14913.444444444443
2018,43000.0,1500.0,4,10750.0
2007,163000.0,1800.0,15,10866.666666666666
2005,232000.0,1600.0,17,13647.058823529413
2002,243000.0,2200.0,20,12150.0
2001,265000.0,1500.0,21,12619.047619047618
2018,13000.0,2000.0,4,3250.0
2013,145000.0,2000.0,9,16111.111111111111
2002,265000.0,3000.0,20,13250.0
1999,170000.0,1500.0,23,7391.304347826087
2011,228000.0,2800.0,11,20727.272727272728
2010,227000.0,1400.0,12,18916.666666666668
2008,206000.0,2000.0,14,14714.285714285714
2000,265000.0,2500.0,22,12045.454545454546
2013,163528.0,1400.0,9,18169.777777777777
1990,8700.0,3000.0,32,271.875
2008,350573.0,1998.0,14,25040.92857142857
2015,200000.0,1500.0,7,28571.42857142857
2010,79000.0,2000.0,12,6583.333333333333
2016,178010.0,1600.0,6,29668.33333333333
2008,171000.0,1250.0,14,12214.285714285714
2015,70000.0,1400.0,7,10000.0
2016,81000.0,2490.0,6,13500.0
2002,187000.0,1700.0,20,9350.0
2002,280000.0,2200.0,20,14000.0
2016,148500.0,1500.0,6,24750.0
2016,158800.0,1400.0,6,26466.666666666668
2011,62000.0,2000.0,11,5636.363636363636
2001,352000.0,1900.0,21,16761.904761904763
2010,79000.0,1800.0,12,6583.333333333333
2004,263500.0,3000.0,18,14638.888888888889
2014,285000.0,2143.0,8,35625.0
1993,373452.0,2000.0,29,12877.655172413792
2008,290000.0,3000.0,14,20714.285714285717
2011,190000.0,2488.0,11,17272.727272727272
2015,62000.0,2000.0,7,8857.142857142857
2000,285000.0,2500.0,22,12954.545454545454
2016,51000.0,2000.0,6,8500.0
2004,215400.0,1800.0,18,11966.666666666666
2003,295000.0,1400.0,19,15526.315789473683
1997,356000.0,1997.0,25,14240.0
2006,260000.0,1500.0,16,16250.0
2007,196000.0,1400.0,15,13066.666666666666
2006,189200.0,2700.0,16,11825.0
2016,139000.0,1500.0,6,23166.666666666668
2014,183000.0,2000.0,8,22875.0
2011,219000.0,1500.0,11,19909.090909090908
2008,123000.0,2400.0,14,8785.714285714286
2011,290955.0,2000.0,11,26450.454545454544
2005,143000.0,1600.0,17,8411.764705882353
2000,136000.0,2000.0,22,6181.818181818182
2014,20000.0,1200.0,8,2500.0
2012,197000.0,1500.0,10,19700.0
2019,24120.0,1600.0,3,8040.0
2007,229000.0,2400.0,15,15266.666666666666
2003,266544.0,1800.0,19,14028.631578947368
2018,50000.0,2000.0,4,12500.0
1991,78923.0,1800.0,31,2545.903225806452
2004,480000.0,1800.0,18,26666.666666666668
2018,69000.0,1500.0,4,17250.0
2009,192000.0,1300.0,13,14769.23076923077
2012,89500.0,2000.0,10,8950.0
2014,98993.0,1599.0,8,12374.125
2011,200000.0,1600.0,11,18181.81818181818
2011,190000.0,2000.0,11,17272.727272727272
2012,163778.0,2000.0,10,16377.8
2006,125000.0,1500.0,16,7812.5
2014,115000.0,1199.0,8,14375.0
2006,243222.0,2200.0,16,15201.375
2012,120000.0,2200.0,10,12000.0
2018,161300.0,1500.0,4,40325.0
2005,250000.0,2200.0,17,14705.882352941177
2007,160000.0,4600.0,15,10666.666666666666
2010,125000.0,1600.0,12,10416.666666666666
2015,154000.0,2000.0,7,22000.0
2007,61700.0,2400.0,15,4113.333333333333
2004,337000.0,2700.0,18,18722.222222222223
2006,248000.0,2200.0,16,15500.0
1993,333333.0,2000.0,29,11494.241379310344
2009,230849.0,2993.0,13,17757.615384615383
2010,203285.0,2200.0,12,16940.416666666668
2004,247350.0,3936.0,18,13741.666666666666
2004,163900.0,2500.0,18,9105.555555555557
2017,93000.0,1500.0,5,18600.0
1995,412000.0,1800.0,27,15259.25925925926
2017,145000.0,2000.0,5,29000.0
2009,170000.0,3600.0,13,13076.923076923076
2010,129000.0,1400.0,12,10750.0
2003,350000.0,1998.0,19,18421.052631578947
2012,220000.0,2000.0,10,22000.0
2010,250000.0,1461.0,12,20833.33333333333
2005,450000.0,2200.0,17,26470.58823529412
2006,366007.0,3000.0,16,22875.4375
2012,174539.0,1400.0,10,17453.9
