Year,Distance,Engine_capacity(cm3),Price(euro),Age,km_year
2019,16750.0,2487.0,28500.0,3,5583.333333333333
2014,159000.0,2000.0,10900.0,8,19875.0
2017,63460.0,1798.0,19900.0,5,12692.0
2014,230000.0,1500.0,6800.0,8,28750.0
2005,232000.0,1600.0,2950.0,17,13647.058823529413
2002,320000.0,1400.0,3300.0,20,16000.0
2014,203500.0,1500.0,8900.0,8,25437.5
2008,286000.0,1400.0,6800.0,14,20428.571428571428
2011,196000.0,1300.0,3650.0,11,17818.18181818182
2011,10000.0,1700.0,6500.0,11,909.0909090909091
2014,156000.0,2500.0,21000.0,8,19500.0
2006,150000.0,4490.0,10900.0,16,9375.0
2001,100000.0,4394.0,19900.0,21,4761.9047619047615
2006,312000.0,2000.0,8500.0,16,19500.0
2008,123000.0,2400.0,9500.0,14,8785.714285714286
2012,216000.0,2200.0,15999.0,10,21600.0
2015,86000.0,1999.0,6500.0,7,12285.714285714286
2014,65200.0,1400.0,7800.0,8,8150.0
2013,200000.0,1500.0,6900.0,9,22222.222222222223
2008,220000.0,1400.0,4800.0,14,15714.285714285714
2006,215928.0,1400.0,2500.0,16,13495.5
2015,135000.0,2000.0,18900.0,7,19285.714285714286
2016,162000.0,2000.0,29990.0,6,27000.0
2009,139200.0,1794.0,7500.0,13,10707.692307692309
2015,149121.0,1400.0,8320.0,7,21303.0
2016,174000.0,1400.0,8200.0,6,29000.0
2017,115000.0,1995.0,17500.0,5,23000.0
2019,16750.0,2487.0,28500.0,3,5583.333333333333
2005,232000.0,1600.0,2950.0,17,13647.058823529413
2014,159000.0,2000.0,10900.0,8,19875.0
2017,63460.0,1798.0,19900.0,5,12692.0
2014,230000.0,1500.0,6800.0,8,28750.0
2002,320000.0,1400.0,3300.0,20,16000.0
2014,203500.0,1500.0,8900.0,8,25437.5
2008,286000.0,1400.0,6800.0,14,20428.571428571428
2011,196000.0,1300.0,3650.0,11,17818.18181818182
2011,10000.0,1700.0,6500.0,11,909.0909090909091
2014,156000.0,2500.0,21000.0,8,19500.0
2006,150000.0,4490.0,10900.0,16,9375.0
2001,100000.0,4394.0,19900.0,21,4761.9047619047615
2006,312000.0,2000.0,8500.0,16,19500.0
2008,123000.0,2400.0,9500.0,14,8785.714285714286
2012,216000.0,2200.0,15999.0,10,21600.0
2015,86000.0,1999.0,6500.0,7,12285.714285714286
2014,65200.0,1400.0,7800.0,8,8150.0
2013,200000.0,1500.0,6900.0,9,22222.222222222223
2008,220000.0,1400.0,4800.0,14,15714.285714285714
2006,215928.0,1400.0,2500.0,16,13495.5
2015,135000.0,2000.0,18900.0,7,19285.714285714286
2016,90000.0,1500.0,15500.0,6,15000.0
2007,205000.0,2000.0,9500.0,15,13666.666666666666
1983,122500.0,2800.0,10000.0,39,3141.025641025641
2017,95459.0,1580.0,12660.0,5,19091.8
2008,600000.0,2500.0,5555.0,14,42857.142857142855
2012,240000.0,2000.0,9800.0,10,24000.0
1999,359735.0,1900.0,3999.0,23,15640.652173913044
2006,125000.0,1500.0,3750.0,16,7812.5
2014,178000.0,2500.0,21200.0,8,22250.0
2018,82000.0,1800.0,17500.0,4,20500.0
1973,55500.0,1000.0,1000.0,49,1132.6530612244899
2007,199124.0,1300.0,3800.0,15,13274.933333333332
2008,245000.0,1500.0,5450.0,14,17500.0
2009,172000.0,1300.0,5800.0,13,13230.76923076923
2016,215000.0,1968.0,17000.0,6,35833.333333333336
1996,410000.0,2000.0,2500.0,26,15769.23076923077
1999,235000.0,2300.0,2700.0,23,10217.391304347826
2017,147000.0,1400.0,11990.0,5,29400.0
1996,258063.0,1800.0,2300.0,26,9925.5
2006,600000.0,1400.0,3333.0,16,37500.0
2018,118700.0,1500.0,16750.0,4,29675.0
2013,69246.0,1200.0,5900.0,9,7694.0
1995,450000.0,2000.0,1500.0,27,16666.666666666668
2014,91000.0,2000.0,13500.0,8,11375.0
2011,214567.0,1500.0,6650.0,11,19506.090909090908
2011,159000.0,1800.0,10399.0,11,14454.545454545454
2005,574000.0,2200.0,6800.0,17,33764.705882352944
2000,202879.0,1600.0,1899.0,22,9221.772727272728
2016,87545.0,2000.0,16999.0,6,14590.833333333334
2013,172000.0,2200.0,18699.0,9,19111.11111111111
2006,350000.0,1998.0,4600.0,16,21875.0
2006,350000.0,1998.0,4600.0,16,21875.0
2010,128000.0,2500.0,10000.0,12,10666.666666666666
2014,138000.0,1800.0,11200.0,8,17250.0
2018,174768.0,1582.0,13900.0,4,43692.0
2000,274622.0,2000.0,2750.0,22,12482.818181818182
2007,240000.0,1364.0,4400.0,15,16000.0
2014,152000.0,1400.0,7799.0,8,19000.0
2013,167000.0,1500.0,5950.0,9,18555.555555555555
2008,191000.0,2400.0,5200.0,14,13642.857142857143
2007,264000.0,1995.0,7800.0,15,17600.0
2013,120000.0,2000.0,16800.0,9,13333.333333333334
2016,132370.0,2199.0,16500.0,6,22061.666666666668
2010,265000.0,2000.0,6500.0,12,22083.333333333332
2013,100000.0,2200.0,17000.0,9,11111.111111111111
2006,232000.0,1400.0,2750.0,16,14500.0
2013,168000.0,1300.0,4650.0,9,18666.666666666668
2012,152000.0,1300.0,5750.0,10,15200.0
2015,134953.0,1995.0,12800.0,7,19279.0
2007,240000.0,1998.0,9000.0,15,16000.0
2015,60000.0,4800.0,58500.0,7,8571.42857142857
2014,90000.0,3500.0,25000.0,8,11250.0
2008,235000.0,200.0,11500.0,14,16785.714285714286
2006,330000.0,2400.0,5000.0,16,20625.0
2010,208000.0,1800.0,7899.0,12,17333.333333333332
2018,73622.0,2199.0,26720.0,4,18405.5
2012,174000.0,200.0,17100.0,10,17400.0
2013,180000.0,2700.0,21500.0,9,20000.0
2013,80000.0,1000.0,4200.0,9,8888.888888888889
2013,195000.0,1500.0,7300.0,9,21666.666666666668
2005,250000.0,1800.0,5700.0,17,14705.882352941177
2017,160152.0,1995.0,15720.0,5,32030.4
2015,65600.0,2000.0,24000.0,7,9371.42857142857
2015,200000.0,1400.0,8650.0,7,28571.428571428572
2005,280000.0,2200.0,7499.0,17,16470.58823529412
2011,170000.0,1200.0,6700.0,11,15454.545454545454
2014,130000.0,2700.0,26000.0,8,16250.0
2012,138000.0,1248.0,5100.0,10,13800.0
2008,230000.0,1598.0,5700.0,14,16428.571428571428
2015,181313.0,1995.0,15610.0,7,25901.85714285714
2007,210000.0,3000.0,7000.0,15,14000.0
2005,310000.0,2000.0,6000.0,17,18235.29411764706
2016,166354.0,1995.0,17050.0,6,27725.666666666668
2006,186000.0,1800.0,6000.0,16,11625.0
2013,254000.0,1364.0,8000.0,9,28222.222222222223
2013,217500.0,1500.0,5999.0,9,24166.666666666668
2010,175000.0,1900.0,10580.0,12,14583.333333333334
2012,181767.0,2000.0,15700.0,10,18176.7
2011,180000.0,2400.0,16650.0,11,16363.636363636364
2003,229000.0,3000.0,7800.0,19,12052.631578947368
2014,150000.0,2000.0,20999.0,8,18750.0
1989,101000.0,1600.0,400.0,33,3060.6060606060605
2011,126000.0,2200.0,15850.0,11,11454.545454545454
2017,54500.0,2500.0,17500.0,5,10900.0
2016,50900.0,1998.0,19000.0,6,8483.333333333334
2006,400000.0,2000.0,5500.0,16,25000.0
2017,50320.0,1998.0,23000.0,5,10064.0
2011,126000.0,2200.0,15850.0,11,11454.545454545454
2017,54500.0,2500.0,17500.0,5,10900.0
2016,50900.0,1998.0,19000.0,6,8483.333333333334
2006,400000.0,2000.0,5500.0,16,25000.0
2017,50320.0,1998.0,23000.0,5,10064.0
2011,200000.0,1500.0,7000.0,11,18181.81818181818
2004,225332.0,1400.0,2300.0,18,12518.444444444445
2006,260000.0,1500.0,2950.0,16,16250.0
2009,245000.0,2000.0,11999.0,13,18846.153846153848
2009,190000.0,1500.0,3599.0,13,14615.384615384615
2008,123000.0,1400.0,3299.0,14,8785.714285714286
2007,190000.0,1400.0,4899.0,15,12666.666666666666
2012,123000.0,1600.0,5900.0,10,12300.0
2013,102481.0,2000.0,15500.0,9,11386.777777777777
2018,24968.0,1500.0,16999.0,4,6242.0
2008,190000.0,1500.0,2799.0,14,13571.42857142857
2016,10000.0,1400.0,3799.0,6,1666.6666666666667
2009,187000.0,1500.0,3200.0,13,14384.615384615385
2016,115000.0,2200.0,14500.0,6,19166.666666666668
2012,187000.0,1500.0,2950.0,10,18700.0
2013,187000.0,1500.0,4500.0,9,20777.777777777777
2006,187000.0,1300.0,2600.0,16,11687.5
2008,190000.0,1200.0,2250.0,14,13571.42857142857
2015,190000.0,2000.0,5699.0,7,27142.85714285714
2009,122000.0,1400.0,3499.0,13,9384.615384615385
2006,163000.0,1600.0,2699.0,16,10187.5
2014,40000.0,1400.0,4699.0,8,5000.0
2015,40000.0,1600.0,5699.0,7,5714.285714285715
2015,122000.0,4500.0,24500.0,7,17428.571428571428
2007,122000.0,4000.0,9799.0,15,8133.333333333333
2014,40000.0,3000.0,6599.0,8,5000.0
2015,40000.0,2200.0,7699.0,7,5714.285714285715
2012,190000.0,2200.0,7599.0,10,19000.0
2009,144000.0,2700.0,3850.0,13,11076.923076923076
2002,432000.0,1600.0,2999.0,20,21600.0
2009,201000.0,2000.0,7600.0,13,15461.538461538461
2002,299000.0,2500.0,3800.0,20,14950.0
2012,219326.0,1700.0,8500.0,10,21932.6
2013,102000.0,2500.0,16300.0,9,11333.333333333334
2001,356000.0,1500.0,2600.0,21,16952.380952380954
2013,163000.0,2199.0,15199.0,9,18111.11111111111
2015,183900.0,1500.0,8450.0,7,26271.428571428572
2003,218000.0,1000.0,1900.0,19,11473.684210526315
2012,183000.0,1400.0,7499.0,10,18300.0
2004,100000.0,4500.0,11000.0,18,5555.555555555556
2010,210000.0,1500.0,5500.0,12,17500.0
2010,170000.0,1500.0,7500.0,12,14166.666666666666
2015,166000.0,2000.0,18500.0,7,23714.285714285714
2012,194000.0,1300.0,5000.0,10,19400.0
1996,350653.0,1600.0,1689.0,26,13486.653846153846
2015,180000.0,1500.0,7800.0,7,25714.285714285714
1984,200000.0,1600.0,11000.0,38,5263.1578947368425
2011,111111.0,1800.0,7300.0,11,10101.0
2003,161000.0,3000.0,6500.0,19,8473.684210526315
2009,230000.0,1400.0,7900.0,13,17692.30769230769
2009,247355.0,1400.0,2900.0,13,19027.30769230769
2015,150200.0,2200.0,7555.0,7,21457.14285714286
2004,310000.0,2500.0,8300.0,18,17222.222222222223
2004,310000.0,2500.0,8300.0,18,17222.222222222223
2014,112000.0,1500.0,7499.0,8,14000.0
2005,280000.0,3000.0,6949.0,17,16470.58823529412
2013,115000.0,2200.0,12700.0,9,12777.777777777777
2016,107000.0,2000.0,19999.0,6,17833.333333333332
2012,214000.0,2500.0,22222.0,10,21400.0
2014,144000.0,1500.0,7499.0,8,18000.0
2018,10500.0,1500.0,8149.0,4,2625.0
2016,140000.0,2000.0,31499.0,6,23333.333333333332
2010,180000.0,1200.0,4699.0,12,15000.0
2011,154258.0,1200.0,6900.0,11,14023.454545454546
2009,221000.0,1400.0,6500.0,13,17000.0
2015,135000.0,1598.0,15299.0,7,19285.714285714286
2004,36500.0,3200.0,3450.0,18,2027.7777777777778
2015,192000.0,2000.0,17999.0,7,27428.571428571428
2014,95000.0,2500.0,27900.0,8,11875.0
2005,267000.0,1400.0,5100.0,17,15705.882352941177
2012,200000.0,1500.0,8000.0,10,20000.0
1980,999999.0,900.0,370.0,42,23809.5
1994,99999.0,2500.0,1500.0,28,3571.3928571428573
1996,220000.0,1400.0,750.0,26,8461.538461538461
2007,268333.0,1300.0,3500.0,15,17888.866666666665
2000,44444.0,2000.0,1500.0,22,2020.1818181818182
2011,175000.0,2000.0,8999.0,11,15909.09090909091
2010,180000.0,1364.0,4800.0,12,15000.0
2014,290000.0,2000.0,15500.0,8,36250.0
2014,189000.0,1400.0,8199.0,8,23625.0
2009,201214.0,1400.0,3950.0,13,15478.0
2001,280521.0,2500.0,5300.0,21,13358.142857142857
1992,236765.0,1800.0,2500.0,30,7892.166666666667
2016,214257.0,1600.0,11999.0,6,35709.5
2013,184000.0,1600.0,7700.0,9,20444.444444444445
2014,79370.0,1775.0,18000.0,8,9921.25
2013,223446.0,1461.0,6799.0,9,24827.333333333332
2000,240000.0,2400.0,1299.0,22,10909.09090909091
2015,62000.0,1200.0,6400.0,7,8857.142857142857
2004,58150.0,1700.0,3300.0,18,3230.5555555555557
2010,179999.0,1500.0,7999.0,12,14999.916666666666
2011,170000.0,1500.0,5950.0,11,15454.545454545454
2013,240000.0,2000.0,6950.0,9,26666.666666666668
2020,50000.0,2000.0,38000.0,2,25000.0
2004,240000.0,1600.0,3100.0,18,13333.333333333334
2009,170000.0,1400.0,6990.0,13,13076.923076923076
2012,170000.0,1500.0,7000.0,10,17000.0
2009,345000.0,2000.0,7500.0,13,26538.46153846154
1995,240000.0,1500.0,1650.0,27,8888.888888888889
2016,125900.0,1500.0,12690.0,6,20983.333333333332
1995,354000.0,2800.0,7777.0,27,13111.111111111111
2013,155000.0,2000.0,14500.0,9,17222.222222222223
2006,220000.0,2500.0,6200.0,16,13750.0
2003,222222.0,2000.0,1850.0,19,11695.894736842105
2013,143000.0,1800.0,9450.0,9,15888.888888888889
2005,160000.0,2400.0,5438.0,17,9411.764705882353
1995,350000.0,1999.0,2800.0,27,12962.962962962964
2010,201741.0,1400.0,7199.0,12,16811.75
2007,278352.0,3000.0,5900.0,15,18556.8
2015,78035.0,1991.0,15499.0,7,11147.857142857143
1989,125000.0,1300.0,7200.0,33,3787.878787878788
2017,39000.0,2000.0,35500.0,5,7800.0
2010,238000.0,1500.0,4050.0,12,19833.333333333332
2015,160000.0,1400.0,7000.0,7,22857.14285714286
1992,35000.0,2500.0,3350.0,30,1166.6666666666667
2007,205000.0,1400.0,5500.0,15,13666.666666666666
2012,175660.0,2000.0,11300.0,10,17566.0
2011,167000.0,1200.0,4100.0,11,15181.818181818182
1995,312000.0,1800.0,1950.0,27,11555.555555555555
2015,210000.0,1400.0,7800.0,7,30000.0
1993,308500.0,200.0,2600.0,29,10637.931034482759
2011,203000.0,2000.0,18400.0,11,18454.545454545456
2009,130000.0,1400.0,3499.0,13,10000.0
2016,62000.0,2000.0,20000.0,6,10333.333333333334
1993,250000.0,1800.0,2499.0,29,8620.689655172413
2020,6000.0,1984.0,29999.0,2,3000.0
2010,210000.0,2200.0,12800.0,12,17500.0
2008,180500.0,1600.0,5300.0,14,12892.857142857143
2001,340000.0,1910.0,1100.0,21,16190.47619047619
2016,175250.0,2494.0,19700.0,6,29208.333333333332
2004,191900.0,2148.0,9300.0,18,10661.111111111111
2005,11411.0,3000.0,7800.0,17,671.2352941176471
2005,227000.0,1800.0,2950.0,17,13352.941176470587
2008,180000.0,1800.0,1900.0,14,12857.142857142857
2013,120000.0,2200.0,13000.0,9,13333.333333333334
2004,300000.0,2400.0,4500.0,18,16666.666666666668
2016,92000.0,1495.0,11500.0,6,15333.333333333334
2006,190000.0,1400.0,3300.0,16,11875.0
2000,210564.0,2000.0,3250.0,22,9571.09090909091
2011,99000.0,2000.0,15500.0,11,9000.0
2017,123378.0,1591.0,14700.0,5,24675.6
2012,235000.0,2200.0,8500.0,10,23500.0
2010,220000.0,3500.0,25000.0,12,18333.333333333332
2013,152000.0,1984.0,14000.0,9,16888.88888888889
2013,187000.0,1995.0,11300.0,9,20777.777777777777
1997,400000.0,1998.0,3000.0,25,16000.0
2005,240000.0,2500.0,6200.0,17,14117.64705882353
2013,222500.0,3500.0,27000.0,9,24722.222222222223
2011,190000.0,2000.0,12800.0,11,17272.727272727272
2011,169000.0,1400.0,8800.0,11,15363.636363636364
2009,292800.0,1400.0,2800.0,13,22523.076923076922
2006,221000.0,1896.0,5199.0,16,13812.5
2013,150000.0,1461.0,9500.0,9,16666.666666666668
1997,407000.0,2490.0,4100.0,25,16280.0
2012,204000.0,1796.0,14999.0,10,20400.0
2008,214000.0,1400.0,4300.0,14,15285.714285714286
2003,2365.0,1900.0,1750.0,19,124.47368421052632
2004,284000.0,2700.0,8200.0,18,15777.777777777777
2008,233000.0,2000.0,10500.0,14,16642.85714285714
2008,214000.0,1400.0,4300.0,14,15285.714285714286
2003,2365.0,1900.0,1750.0,19,124.47368421052632
2004,284000.0,2700.0,8200.0,18,15777.777777777777
2008,233000.0,2000.0,10500.0,14,16642.85714285714
2015,142000.0,1100.0,6300.0,7,20285.714285714286
2003,200000.0,1200.0,2300.0,19,10526.315789473685
2011,195000.0,1500.0,5300.0,11,17727.272727272728
2004,300600.0,1900.0,2399.0,18,16700.0
2007,260000.0,1500.0,6500.0,15,17333.333333333332
2012,241777.0,1800.0,11000.0,10,24177.7
2002,220000.0,1800.0,2850.0,20,11000.0
2017,129100.0,1500.0,12750.0,5,25820.0
2015,169000.0,3000.0,41500.0,7,24142.85714285714
2015,130000.0,2500.0,25500.0,7,18571.428571428572
2014,130000.0,2500.0,28000.0,8,16250.0
2015,173000.0,1500.0,12100.0,7,24714.285714285714
2005,200000.0,1500.0,2999.0,17,11764.70588235294
2017,159000.0,1461.0,14900.0,5,31800.0
2003,250000.0,300.0,2000.0,19,13157.894736842105
2009,192155.0,1400.0,5800.0,13,14781.153846153846
2011,158000.0,2150.0,12500.0,11,14363.636363636364
2012,141000.0,1500.0,5100.0,10,14100.0
2015,98088.0,1800.0,9999.0,7,14012.57142857143
2000,317000.0,1600.0,3800.0,22,14409.09090909091
2015,245000.0,2500.0,18700.0,7,35000.0
2013,160000.0,2500.0,15900.0,9,17777.777777777777
2008,222222.0,1600.0,5500.0,14,15873.0
2014,357000.0,2400.0,9000.0,8,44625.0
2011,221000.0,1400.0,4699.0,11,20090.909090909092
2007,263000.0,1300.0,3800.0,15,17533.333333333332
2015,160600.0,1400.0,9300.0,7,22942.85714285714
1997,250000.0,2000.0,3350.0,25,10000.0
2007,245000.0,1400.0,3450.0,15,16333.333333333334
2005,222789.0,1500.0,2999.0,17,13105.235294117647
2004,370000.0,1200.0,2850.0,18,20555.555555555555
2005,270000.0,1500.0,2650.0,17,15882.35294117647
2000,299999.0,2200.0,3999.0,22,13636.318181818182
1993,299999.0,1600.0,1500.0,29,10344.793103448275
2008,248000.0,2700.0,4500.0,14,17714.285714285714
1999,208000.0,2300.0,2999.0,23,9043.478260869566
2011,205000.0,1500.0,5300.0,11,18636.363636363636
2010,190000.0,1400.0,7700.0,12,15833.333333333334
2014,230000.0,1500.0,6800.0,8,28750.0
2014,170000.0,1500.0,8100.0,8,21250.0
2011,157000.0,2000.0,8000.0,11,14272.727272727272
2006,161000.0,1400.0,4300.0,16,10062.5
2010,188888.0,1400.0,7500.0,12,15740.666666666666
2007,202600.0,1600.0,6500.0,15,13506.666666666666
2005,220123.0,1896.0,5999.0,17,12948.411764705883
2013,112000.0,1000.0,5550.0,9,12444.444444444445
2015,178800.0,2000.0,22500.0,7,25542.85714285714
2007,252000.0,2500.0,7190.0,15,16800.0
2017,29560.0,3000.0,58000.0,5,5912.0
2003,220000.0,1497.0,1000.0,19,11578.947368421053
2005,285000.0,1400.0,2900.0,17,16764.70588235294
2019,24000.0,2487.0,26900.0,3,8000.0
2012,174000.0,1468.0,5500.0,10,17400.0
1984,384352.0,1800.0,850.0,38,10114.526315789473
2009,188000.0,1300.0,4800.0,13,14461.538461538461
2006,280124.0,1800.0,5000.0,16,17507.75
2012,125000.0,2000.0,8500.0,10,12500.0
2016,197214.0,1500.0,7800.0,6,32869.0
2012,155127.0,1200.0,4400.0,10,15512.7
2016,197214.0,1500.0,7800.0,6,32869.0
2012,155127.0,1200.0,4400.0,10,15512.7
2014,185000.0,2200.0,17000.0,8,23125.0
2008,215487.0,2000.0,7700.0,14,15391.92857142857
2016,56000.0,1998.0,30000.0,6,9333.333333333334
2018,34000.0,1500.0,20400.0,4,8500.0
1997,265000.0,3000.0,1599.0,25,10600.0
2011,160000.0,3000.0,6999.0,11,14545.454545454546
1999,260000.0,1600.0,2400.0,23,11304.347826086956
2008,210000.0,1400.0,2850.0,14,15000.0
2014,296000.0,2200.0,13500.0,8,37000.0
2012,128000.0,1500.0,10999.0,10,12800.0
2009,149424.0,1400.0,3099.0,13,11494.153846153846
2018,115000.0,1500.0,17690.0,4,28750.0
2012,245000.0,2400.0,17450.0,10,24500.0
2018,68000.0,2000.0,14100.0,4,17000.0
2001,220000.0,2500.0,5500.0,21,10476.190476190477
2001,250000.0,1600.0,999.0,21,11904.761904761905
2011,192000.0,2500.0,14790.0,11,17454.545454545456
2015,166500.0,1800.0,11700.0,7,23785.714285714286
2015,190858.0,2143.0,25999.0,7,27265.428571428572
2004,284352.0,3000.0,5000.0,18,15797.333333333334
2008,197000.0,1400.0,5299.0,14,14071.42857142857
2003,294400.0,3000.0,9900.0,19,15494.736842105263
2012,165000.0,1800.0,5500.0,10,16500.0
2012,192000.0,1500.0,7099.0,10,19200.0
2017,152000.0,2000.0,13999.0,5,30400.0
2016,85000.0,2500.0,16300.0,6,14166.666666666666
2010,171000.0,1800.0,3900.0,12,14250.0
2014,89000.0,3000.0,31900.0,8,11125.0
2013,210000.0,2000.0,11800.0,9,23333.333333333332
2010,250000.0,1500.0,8150.0,12,20833.333333333332
2005,280000.0,1600.0,5200.0,17,16470.58823529412
2004,207000.0,1800.0,4999.0,18,11500.0
2006,185000.0,2000.0,6800.0,16,11562.5
2009,122000.0,1400.0,7500.0,13,9384.615384615385
2007,256000.0,2000.0,6100.0,15,17066.666666666668
2019,25164.0,2000.0,18300.0,3,8388.0
2006,175000.0,1400.0,4600.0,16,10937.5
2005,160000.0,2000.0,1700.0,17,9411.764705882353
2018,123000.0,1995.0,23899.0,4,30750.0
2016,19000.0,1500.0,7000.0,6,3166.6666666666665
2015,165000.0,1200.0,6500.0,7,23571.428571428572
2009,232525.0,1896.0,6999.0,13,17886.53846153846
2004,300000.0,1200.0,3000.0,18,16666.666666666668
2018,48000.0,1998.0,24999.0,4,12000.0
2013,178000.0,2200.0,16800.0,9,19777.777777777777
2000,500000.0,2500.0,5300.0,22,22727.272727272728
2012,140000.0,1999.0,9800.0,10,14000.0
2014,213000.0,1798.0,9200.0,8,26625.0
2018,30000.0,1950.0,44000.0,4,7500.0
2015,110000.0,2400.0,22850.0,7,15714.285714285714
2011,250000.0,3000.0,13500.0,11,22727.272727272728
2009,240000.0,3000.0,9500.0,13,18461.53846153846
2015,190500.0,1400.0,9200.0,7,27214.285714285714
2017,152000.0,1500.0,13500.0,5,30400.0
2011,108000.0,1800.0,7990.0,11,9818.181818181818
2016,43000.0,2000.0,9000.0,6,7166.666666666667
2009,232000.0,1800.0,8900.0,13,17846.153846153848
2000,298000.0,2500.0,5200.0,22,13545.454545454546
2009,181400.0,1400.0,7300.0,13,13953.846153846154
2011,173251.0,1600.0,6800.0,11,15750.09090909091
2000,298000.0,2500.0,5200.0,22,13545.454545454546
2009,181400.0,1400.0,7300.0,13,13953.846153846154
2011,173251.0,1600.0,6800.0,11,15750.09090909091
2020,5404.0,1969.0,58499.0,2,2702.0
2013,135000.0,1400.0,11500.0,9,15000.0
2005,319000.0,1800.0,3800.0,17,18764.70588235294
2005,243500.0,1500.0,3499.0,17,14323.529411764706
2018,76777.0,1998.0,44999.0,4,19194.25
2014,148800.0,1995.0,17500.0,8,18600.0
2014,215361.0,1200.0,2699.0,8,26920.125
2005,270000.0,1800.0,6500.0,17,15882.35294117647
2013,215000.0,2200.0,18800.0,9,23888.88888888889
2007,235000.0,2200.0,9000.0,15,15666.666666666666
2013,125000.0,2199.0,16659.0,9,13888.888888888889
2014,17700.0,1500.0,6699.0,8,2212.5
1996,250000.0,1400.0,2700.0,26,9615.384615384615
2006,20000.0,1400.0,1600.0,16,1250.0
2002,2500.0,2500.0,5700.0,20,125.0
2013,166000.0,4000.0,25000.0,9,18444.444444444445
1997,214000.0,2500.0,7000.0,25,8560.0
2002,270000.0,200.0,5000.0,20,13500.0
2005,270000.0,1900.0,4500.0,17,15882.35294117647
2015,142000.0,1998.0,18350.0,7,20285.714285714286
2015,146000.0,1798.0,13500.0,7,20857.14285714286
2016,65000.0,1798.0,14500.0,6,10833.333333333334
2001,200200.0,1800.0,2500.0,21,9533.333333333334
2014,102000.0,1500.0,8350.0,8,12750.0
2013,210000.0,2000.0,10400.0,9,23333.333333333332
2007,260000.0,1400.0,3100.0,15,17333.333333333332
2004,228007.0,1200.0,1550.0,18,12667.055555555555
1993,295350.0,1600.0,1050.0,29,10184.48275862069
2012,140000.0,2893.0,17999.0,10,14000.0
2003,10000.0,1300.0,25000.0,19,526.3157894736842
1999,270356.0,2300.0,4700.0,23,11754.608695652174
2011,158000.0,1400.0,9999.0,11,14363.636363636364
2000,300000.0,2000.0,2900.0,22,13636.363636363636
2008,250000.0,1900.0,4900.0,14,17857.14285714286
2018,69000.0,2000.0,29500.0,4,17250.0
2000,213000.0,1900.0,2222.0,22,9681.818181818182
1996,196000.0,2000.0,1500.0,26,7538.461538461538
2003,320000.0,3000.0,3100.0,19,16842.105263157893
1994,20000.0,1300.0,800.0,28,714.2857142857143
2016,164300.0,1986.0,16700.0,6,27383.333333333332
2006,89000.0,1300.0,4100.0,16,5562.5
2008,27000.0,2200.0,4800.0,14,1928.5714285714287
2014,155200.0,1200.0,7700.0,8,19400.0
2001,300000.0,2000.0,4750.0,21,14285.714285714286
2005,220000.0,2000.0,3500.0,17,12941.176470588236
1998,314005.0,2497.0,2750.0,24,13083.541666666666
2017,120000.0,1500.0,12400.0,5,24000.0
1998,222222.0,2497.0,2750.0,24,9259.25
